source,target,count,stage,start_stage,disease1,disease2,disease3,sex,age_group,simd,n_death,dataset
F03X,N189,5,d2-d3,d2,I64X,F03X,N189,Female,All,All,5,trj5_F.csv
I64X,F03X,154,d1-d2,d1,I64X,F03X,,Female,All,All,136,trj5_F.csv
I64X,F051,7,d1-d2,d1,I64X,F051,,Female,All,All,<5,trj5_F.csv
I64X,G309 D,22,d1-d2,d1,I64X,G309 D,,Female,All,All,19,trj5_F.csv
I64X,G819,66,d1-d2,d1,I64X,G819,F03X,Female,All,All,<5,trj5_F.csv
G819,F03X,5,d2-d3,d2,I64X,G819,F03X,Female,All,All,<5,trj5_F.csv
I64X,G819,66,d1-d2,d1,I64X,G819,,Female,All,All,49,trj5_F.csv
I64X,I739,32,d1-d2,d1,I64X,I739,,Female,All,All,23,trj5_F.csv
I64X,J449,55,d1-d2,d1,I64X,J449,,Female,All,All,39,trj5_F.csv
I64X,N189,31,d1-d2,d1,I64X,N189,E119,Female,All,All,<5,trj5_F.csv
N189,E119,5,d2-d3,d2,I64X,N189,E119,Female,All,All,<5,trj5_F.csv
I64X,N189,31,d1-d2,d1,I64X,N189,F03X,Female,All,All,5,trj5_F.csv
N189,F03X,5,d2-d3,d2,I64X,N189,F03X,Female,All,All,5,trj5_F.csv
I64X,N189,31,d1-d2,d1,I64X,N189,,Female,All,All,19,trj5_F.csv
I678,F019,17,d1-d2,d1,I678,F019,,Female,All,All,16,trj5_F.csv
I678,F03X,21,d1-d2,d1,I678,F03X,,Female,All,All,19,trj5_F.csv
I678,G309 D,11,d1-d2,d1,I678,G309 D,,Female,All,All,11,trj5_F.csv
I678,N189,6,d1-d2,d1,I678,N189,,Female,All,All,<5,trj5_F.csv
I679,F019,49,d1-d2,d1,I679,F019,,Female,All,All,41,trj5_F.csv
I679,F03X,78,d1-d2,d1,I679,F03X,,Female,All,All,74,trj5_F.csv
I714,F03X,11,d1-d2,d1,I714,F03X,,Female,All,All,11,trj5_F.csv
I714,N183,5,d1-d2,d1,I714,N183,,Female,All,All,<5,trj5_F.csv
I739,E119,45,d1-d2,d1,I739,E119,,Female,All,All,28,trj5_F.csv
I739,J449,53,d1-d2,d1,I739,J449,G451,Female,All,All,<5,trj5_F.csv
J449,G451,5,d2-d3,d2,I739,J449,G451,Female,All,All,<5,trj5_F.csv
I739,J449,53,d1-d2,d1,I739,J449,,Female,All,All,30,trj5_F.csv
I739,N189,14,d1-d2,d1,I739,N189,,Female,All,All,12,trj5_F.csv
I859,G459,5,d1-d2,d1,I859,G459,,Female,All,All,<5,trj5_F.csv
J40X,G451,28,d1-d2,d1,J40X,G451,,Female,All,All,<5,trj5_F.csv
J40X,G459,15,d1-d2,d1,J40X,G459,,Female,All,All,<5,trj5_F.csv
J440,C343,8,d1-d2,d1,J440,C343,,Female,All,All,8,trj5_F.csv
J440,C349,49,d1-d2,d1,J440,C349,C787,Female,All,All,5,trj5_F.csv
C349,C787,5,d2-d3,d2,J440,C349,C787,Female,All,All,5,trj5_F.csv
J440,C349,49,d1-d2,d1,J440,C349,C793,Female,All,All,7,trj5_F.csv
C349,C793,7,d2-d3,d2,J440,C349,C793,Female,All,All,7,trj5_F.csv
J440,C349,49,d1-d2,d1,J440,C349,,Female,All,All,34,trj5_F.csv
J440,E119,5,d1-d2,d1,J440,E119,N183,Female,All,All,<5,trj5_F.csv
E119,N183,5,d2-d3,d2,J440,E119,N183,Female,All,All,<5,trj5_F.csv
J440,F019,12,d1-d2,d1,J440,F019,,Female,All,All,10,trj5_F.csv
J440,F03X,49,d1-d2,d1,J440,F03X,,Female,All,All,43,trj5_F.csv
J440,G309,11,d1-d2,d1,J440,G309,,Female,All,All,9,trj5_F.csv
J440,G309 D,5,d1-d2,d1,J440,G309 D,,Female,All,All,<5,trj5_F.csv
J440,I500,28,d1-d2,d1,J440,I500,,Female,All,All,28,trj5_F.csv
J440,I5009,12,d1-d2,d1,J440,I5009,,Female,All,All,8,trj5_F.csv
J440,I509,10,d1-d2,d1,J440,I509,,Female,All,All,9,trj5_F.csv
J440,I5099,7,d1-d2,d1,J440,I5099,,Female,All,All,<5,trj5_F.csv
J440,N183,20,d1-d2,d1,J440,N183,,Female,All,All,8,trj5_F.csv
J441,C341,8,d1-d2,d1,J441,C341,,Female,All,All,7,trj5_F.csv
J441,C349,42,d1-d2,d1,J441,C349,C787,Female,All,All,6,trj5_F.csv
C349,C787,6,d2-d3,d2,J441,C349,C787,Female,All,All,6,trj5_F.csv
J441,C349,42,d1-d2,d1,J441,C349,,Female,All,All,33,trj5_F.csv
J441,E119,5,d1-d2,d1,J441,E119,F03X,Female,All,All,<5,trj5_F.csv
E119,F03X,5,d2-d3,d2,J441,E119,F03X,Female,All,All,<5,trj5_F.csv
J441,G309 D,10,d1-d2,d1,J441,G309 D,,Female,All,All,8,trj5_F.csv
J441,I252,20,d1-d2,d1,J441,I252,I500,Female,All,All,5,trj5_F.csv
I252,I500,5,d2-d3,d2,J441,I252,I500,Female,All,All,5,trj5_F.csv
J441,I252,20,d1-d2,d1,J441,I252,,Female,All,All,12,trj5_F.csv
J441,I500,28,d1-d2,d1,J441,I500,,Female,All,All,27,trj5_F.csv
J441,I5019,6,d1-d2,d1,J441,I5019,,Female,All,All,6,trj5_F.csv
J441,I509,13,d1-d2,d1,J441,I509,,Female,All,All,11,trj5_F.csv
J441,N189,11,d1-d2,d1,J441,N189,,Female,All,All,10,trj5_F.csv
J449,C349,71,d1-d2,d1,J449,C349,C787,Female,All,All,8,trj5_F.csv
C349,C787,9,d2-d3,d2,J449,C349,C787,Female,All,All,8,trj5_F.csv
J449,C349,71,d1-d2,d1,J449,C349,C793,Female,All,All,7,trj5_F.csv
C349,C793,7,d2-d3,d2,J449,C349,C793,Female,All,All,7,trj5_F.csv
J449,C349,71,d1-d2,d1,J449,C349,C795,Female,All,All,9,trj5_F.csv
C349,C795,9,d2-d3,d2,J449,C349,C795,Female,All,All,9,trj5_F.csv
J449,C349,71,d1-d2,d1,J449,C349,,Female,All,All,45,trj5_F.csv
J449,E119,10,d1-d2,d1,J449,E119,G451,Female,All,All,,trj5_F.csv
E119,G451,5,d2-d3,d2,J449,E119,G451,Female,All,All,,trj5_F.csv
J449,E119,10,d1-d2,d1,J449,E119,G459,Female,All,All,<5,trj5_F.csv
E119,G459,5,d2-d3,d2,J449,E119,G459,Female,All,All,<5,trj5_F.csv
J449,F019,25,d1-d2,d1,J449,F019,,Female,All,All,21,trj5_F.csv
J449,F03X,65,d1-d2,d1,J449,F03X,,Female,All,All,61,trj5_F.csv
J449,G309,10,d1-d2,d1,J449,G309,,Female,All,All,8,trj5_F.csv
J449,G309 D,14,d1-d2,d1,J449,G309 D,,Female,All,All,10,trj5_F.csv
J449,I500,5,d1-d2,d1,J449,I500,N189,Female,All,All,5,trj5_F.csv
I500,N189,5,d2-d3,d2,J449,I500,N189,Female,All,All,5,trj5_F.csv
J449,N189,18,d1-d2,d1,J449,N189,,Female,All,All,14,trj5_F.csv
J450,G451,19,d1-d2,d1,J450,G451,,Female,All,All,<5,trj5_F.csv
J450,G459,8,d1-d2,d1,J450,G459,,Female,All,All,,trj5_F.csv
J459,B182,13,d1-d2,d1,J459,B182,,Female,All,All,<5,trj5_F.csv
J459,C349,7,d1-d2,d1,J459,C349,C787,Female,All,All,7,trj5_F.csv
C349,C787,7,d2-d3,d2,J459,C349,C787,Female,All,All,7,trj5_F.csv
J459,C504,18,d1-d2,d1,J459,C504,C773,Female,All,All,,trj5_F.csv
C504,C773,6,d2-d3,d2,J459,C504,C773,Female,All,All,,trj5_F.csv
J459,C504,18,d1-d2,d1,J459,C504,,Female,All,All,,trj5_F.csv
J459,C509,19,d1-d2,d1,J459,C509,C773,Female,All,All,5,trj5_F.csv
C509,C773,12,d2-d3,d2,J459,C509,C773,Female,All,All,5,trj5_F.csv
J459,C509,19,d1-d2,d1,J459,C509,C795,Female,All,All,5,trj5_F.csv
C509,C795,7,d2-d3,d2,J459,C509,C795,Female,All,All,5,trj5_F.csv
J459,C541,5,d1-d2,d1,J459,C541,E119,Female,All,All,<5,trj5_F.csv
C541,E119,5,d2-d3,d2,J459,C541,E119,Female,All,All,<5,trj5_F.csv
J459,C56X,7,d1-d2,d1,J459,C56X,C786,Female,All,All,6,trj5_F.csv
C56X,C786,7,d2-d3,d2,J459,C56X,C786,Female,All,All,6,trj5_F.csv
J459,E119,271,d1-d2,d1,J459,E119,F03X,Female,All,All,8,trj5_F.csv
E119,F03X,9,d2-d3,d2,J459,E119,F03X,Female,All,All,8,trj5_F.csv
J459,E119,271,d1-d2,d1,J459,E119,G451,Female,All,All,<5,trj5_F.csv
E119,G451,26,d2-d3,d2,J459,E119,G451,Female,All,All,<5,trj5_F.csv
J459,E119,271,d1-d2,d1,J459,E119,G459,Female,All,All,<5,trj5_F.csv
E119,G459,16,d2-d3,d2,J459,E119,G459,Female,All,All,<5,trj5_F.csv
J459,E119,271,d1-d2,d1,J459,E119,N183,Female,All,All,<5,trj5_F.csv
E119,N183,5,d2-d3,d2,J459,E119,N183,Female,All,All,<5,trj5_F.csv
J459,E119,271,d1-d2,d1,J459,E119,,Female,All,All,28,trj5_F.csv
J459,F051,8,d1-d2,d1,J459,F051,,Female,All,All,5,trj5_F.csv
J459,G451,552,d1-d2,d1,J459,G451,E119,Female,All,All,,trj5_F.csv
G451,E119,10,d2-d3,d2,J459,G451,E119,Female,All,All,,trj5_F.csv
J459,G451,552,d1-d2,d1,J459,G451,K760,Female,All,All,,trj5_F.csv
G451,K760,6,d2-d3,d2,J459,G451,K760,Female,All,All,,trj5_F.csv
J459,G451,552,d1-d2,d1,J459,G451,N183,Female,All,All,,trj5_F.csv
G451,N183,6,d2-d3,d2,J459,G451,N183,Female,All,All,,trj5_F.csv
J459,G451,552,d1-d2,d1,J459,G451,,Female,All,All,22,trj5_F.csv
J459,G459,433,d1-d2,d1,J459,G459,E119,Female,All,All,<5,trj5_F.csv
G459,E119,15,d2-d3,d2,J459,G459,E119,Female,All,All,<5,trj5_F.csv
J459,G459,433,d1-d2,d1,J459,G459,F03X,Female,All,All,<5,trj5_F.csv
G459,F03X,5,d2-d3,d2,J459,G459,F03X,Female,All,All,<5,trj5_F.csv
J459,G459,433,d1-d2,d1,J459,G459,,Female,All,All,20,trj5_F.csv
J459,K760,55,d1-d2,d1,J459,K760,E119,Female,All,All,<5,trj5_F.csv
K760,E119,5,d2-d3,d2,J459,K760,E119,Female,All,All,<5,trj5_F.csv
J459,K760,55,d1-d2,d1,J459,K760,G451,Female,All,All,,trj5_F.csv
K760,G451,8,d2-d3,d2,J459,K760,G451,Female,All,All,,trj5_F.csv
J459,K760,55,d1-d2,d1,J459,K760,,Female,All,All,<5,trj5_F.csv
J459,M0699,47,d1-d2,d1,J459,M0699,G459,Female,All,All,<5,trj5_F.csv
M0699,G459,5,d2-d3,d2,J459,M0699,G459,Female,All,All,<5,trj5_F.csv
J459,M0699,47,d1-d2,d1,J459,M0699,,Female,All,All,7,trj5_F.csv
K254,G459,5,d1-d2,d1,K254,G459,,Female,All,All,,trj5_F.csv
K257,C169,6,d1-d2,d1,K257,C169,,Female,All,All,5,trj5_F.csv
K257,G451,9,d1-d2,d1,K257,G451,,Female,All,All,<5,trj5_F.csv
K257,G459,13,d1-d2,d1,K257,G459,,Female,All,All,<5,trj5_F.csv
K259,G451,60,d1-d2,d1,K259,G451,,Female,All,All,5,trj5_F.csv
K259,G459,31,d1-d2,d1,K259,G459,,Female,All,All,<5,trj5_F.csv
K259,I639,5,d1-d2,d1,K259,I639,,Female,All,All,5,trj5_F.csv
K259,J459,19,d1-d2,d1,K259,J459,,Female,All,All,<5,trj5_F.csv
K264,E119,6,d1-d2,d1,K264,E119,,Female,All,All,<5,trj5_F.csv
K264,G451,5,d1-d2,d1,K264,G451,,Female,All,All,<5,trj5_F.csv
K265,J449,6,d1-d2,d1,K265,J449,,Female,All,All,<5,trj5_F.csv
K267,F03X,6,d1-d2,d1,K267,F03X,,Female,All,All,6,trj5_F.csv
K267,G451,10,d1-d2,d1,K267,G451,,Female,All,All,<5,trj5_F.csv
K269,G451,21,d1-d2,d1,K269,G451,,Female,All,All,<5,trj5_F.csv
K269,G459,27,d1-d2,d1,K269,G459,,Female,All,All,<5,trj5_F.csv
K269,I64X,7,d1-d2,d1,K269,I64X,,Female,All,All,7,trj5_F.csv
K269,J441,5,d1-d2,d1,K269,J441,,Female,All,All,5,trj5_F.csv
K269,J459,9,d1-d2,d1,K269,J459,,Female,All,All,<5,trj5_F.csv
K279,J459,5,d1-d2,d1,K279,J459,,Female,All,All,<5,trj5_F.csv
K559,J449,13,d1-d2,d1,K559,J449,,Female,All,All,8,trj5_F.csv
K703,K729,5,d1-d2,d1,K703,K729,,Female,All,All,<5,trj5_F.csv
K703,K766,12,d1-d2,d1,K703,K766,,Female,All,All,8,trj5_F.csv
K709,G459,16,d1-d2,d1,K709,G459,,Female,All,All,<5,trj5_F.csv
K709,J449,11,d1-d2,d1,K709,J449,,Female,All,All,8,trj5_F.csv
K709,K766,9,d1-d2,d1,K709,K766,,Female,All,All,6,trj5_F.csv
K709,K767,10,d1-d2,d1,K709,K767,,Female,All,All,10,trj5_F.csv
K709 D,I982 A,10,d1-d2,d1,K709 D,I982 A,,Female,All,All,8,trj5_F.csv
K760,E119,6,d1-d2,d1,K760,E119,G459,Female,All,All,<5,trj5_F.csv
E119,G459,6,d2-d3,d2,K760,E119,G459,Female,All,All,<5,trj5_F.csv
K760,G451,47,d1-d2,d1,K760,G451,E119,Female,All,All,,trj5_F.csv
G451,E119,5,d2-d3,d2,K760,G451,E119,Female,All,All,,trj5_F.csv
K760,G451,47,d1-d2,d1,K760,G451,,Female,All,All,,trj5_F.csv
K760,G459,27,d1-d2,d1,K760,G459,,Female,All,All,<5,trj5_F.csv
K760,J459,5,d1-d2,d1,K760,J459,E119,Female,All,All,,trj5_F.csv
J459,E119,5,d2-d3,d2,K760,J459,E119,Female,All,All,,trj5_F.csv
K768,G459,19,d1-d2,d1,K768,G459,,Female,All,All,<5,trj5_F.csv
M069,F03X,11,d1-d2,d1,M069,F03X,,Female,All,All,11,trj5_F.csv
M0690,F03X,8,d1-d2,d1,M0690,F03X,,Female,All,All,8,trj5_F.csv
M0690,J440,5,d1-d2,d1,M0690,J440,,Female,All,All,<5,trj5_F.csv
M0694,G451,7,d1-d2,d1,M0694,G451,,Female,All,All,<5,trj5_F.csv
M0699,G451,30,d1-d2,d1,M0699,G451,,Female,All,All,,trj5_F.csv
M0699,G459,30,d1-d2,d1,M0699,G459,,Female,All,All,<5,trj5_F.csv
M0699,J459,6,d1-d2,d1,M0699,J459,G451,Female,All,All,,trj5_F.csv
J459,G451,6,d2-d3,d2,M0699,J459,G451,Female,All,All,,trj5_F.csv
M329,G459,11,d1-d2,d1,M329,G459,,Female,All,All,,trj5_F.csv
M353,F019,10,d1-d2,d1,M353,F019,,Female,All,All,9,trj5_F.csv
M353,F03X,12,d1-d2,d1,M353,F03X,,Female,All,All,12,trj5_F.csv
M353,G309 D,6,d1-d2,d1,M353,G309 D,,Female,All,All,5,trj5_F.csv
M353,G451,15,d1-d2,d1,M353,G451,,Female,All,All,<5,trj5_F.csv
M353,G459,14,d1-d2,d1,M353,G459,,Female,All,All,<5,trj5_F.csv
N183,M353,7,d1-d2,d1,N183,M353,,Female,All,All,<5,trj5_F.csv
N189,F019,19,d1-d2,d1,N189,F019,,Female,All,All,19,trj5_F.csv
N189,F03X,58,d1-d2,d1,N189,F03X,,Female,All,All,52,trj5_F.csv
N19X,F03X,26,d1-d2,d1,N19X,F03X,,Female,All,All,26,trj5_F.csv
B182,G459,14,d1-d2,d1,B182,G459,,Male,All,All,<5,trj5_M.csv
C01X,C770,31,d1-d2,d1,C01X,C770,,Male,All,All,8,trj5_M.csv
C021,C770,6,d1-d2,d1,C021,C770,,Male,All,All,<5,trj5_M.csv
C029,C770,9,d1-d2,d1,C029,C770,,Male,All,All,5,trj5_M.csv
C07X,C770,5,d1-d2,d1,C07X,C770,,Male,All,All,<5,trj5_M.csv
C099,C770,32,d1-d2,d1,C099,C770,,Male,All,All,<5,trj5_M.csv
C12X,C770,9,d1-d2,d1,C12X,C770,,Male,All,All,7,trj5_M.csv
C155,C771,6,d1-d2,d1,C155,C771,,Male,All,All,6,trj5_M.csv
C155,C780,6,d1-d2,d1,C155,C780,,Male,All,All,6,trj5_M.csv
C155,C787,16,d1-d2,d1,C155,C787,,Male,All,All,15,trj5_M.csv
C159,C771,5,d1-d2,d1,C159,C771,,Male,All,All,<5,trj5_M.csv
C159,C780,10,d1-d2,d1,C159,C780,,Male,All,All,10,trj5_M.csv
C159,C786,5,d1-d2,d1,C159,C786,,Male,All,All,5,trj5_M.csv
C159,C787,43,d1-d2,d1,C159,C787,,Male,All,All,41,trj5_M.csv
C159,C793,11,d1-d2,d1,C159,C793,,Male,All,All,11,trj5_M.csv
C159,C795,18,d1-d2,d1,C159,C795,,Male,All,All,18,trj5_M.csv
C169,C772,6,d1-d2,d1,C169,C772,,Male,All,All,6,trj5_M.csv
C169,C780,7,d1-d2,d1,C169,C780,,Male,All,All,7,trj5_M.csv
C169,C786,13,d1-d2,d1,C169,C786,,Male,All,All,13,trj5_M.csv
C169,C787,22,d1-d2,d1,C169,C787,,Male,All,All,22,trj5_M.csv
C169,C80X,8,d1-d2,d1,C169,C80X,,Male,All,All,8,trj5_M.csv
C169 D,C787,5,d1-d2,d1,C169 D,C787,,Male,All,All,5,trj5_M.csv
C170,C787,5,d1-d2,d1,C170,C787,,Male,All,All,5,trj5_M.csv
C180,C772,16,d1-d2,d1,C180,C772,,Male,All,All,7,trj5_M.csv
C180,C780,9,d1-d2,d1,C180,C780,,Male,All,All,7,trj5_M.csv
C180,C786,8,d1-d2,d1,C180,C786,,Male,All,All,8,trj5_M.csv
C180,C787,41,d1-d2,d1,C180,C787,,Male,All,All,36,trj5_M.csv
C180,C80X,5,d1-d2,d1,C180,C80X,,Male,All,All,5,trj5_M.csv
C182,C772,5,d1-d2,d1,C182,C772,,Male,All,All,<5,trj5_M.csv
C182,C787,14,d1-d2,d1,C182,C787,,Male,All,All,14,trj5_M.csv
C183,C787,6,d1-d2,d1,C183,C787,,Male,All,All,<5,trj5_M.csv
C185,C787,9,d1-d2,d1,C185,C787,,Male,All,All,9,trj5_M.csv
C186,C787,10,d1-d2,d1,C186,C787,,Male,All,All,6,trj5_M.csv
C187,C772,26,d1-d2,d1,C187,C772,,Male,All,All,12,trj5_M.csv
C187,C779,8,d1-d2,d1,C187,C779,,Male,All,All,<5,trj5_M.csv
C187,C780,21,d1-d2,d1,C187,C780,,Male,All,All,18,trj5_M.csv
C187,C786,10,d1-d2,d1,C187,C786,,Male,All,All,8,trj5_M.csv
C187,C787,66,d1-d2,d1,C187,C787,,Male,All,All,56,trj5_M.csv
C189,C780,16,d1-d2,d1,C189,C780,,Male,All,All,15,trj5_M.csv
C189,C785,13,d1-d2,d1,C189,C785,,Male,All,All,13,trj5_M.csv
C189,C787,68,d1-d2,d1,C189,C787,,Male,All,All,66,trj5_M.csv
C189,C80X,16,d1-d2,d1,C189,C80X,,Male,All,All,16,trj5_M.csv
C19X,C772,5,d1-d2,d1,C19X,C772,,Male,All,All,,trj5_M.csv
C19X,C780,27,d1-d2,d1,C19X,C780,,Male,All,All,22,trj5_M.csv
C19X,C785,5,d1-d2,d1,C19X,C785,,Male,All,All,5,trj5_M.csv
C19X,C786,13,d1-d2,d1,C19X,C786,,Male,All,All,13,trj5_M.csv
C19X,C787,55,d1-d2,d1,C19X,C787,E119,Male,All,All,<5,trj5_M.csv
C787,E119,5,d2-d3,d2,C19X,C787,E119,Male,All,All,<5,trj5_M.csv
C19X,C787,55,d1-d2,d1,C19X,C787,,Male,All,All,47,trj5_M.csv
C20X,C772,18,d1-d2,d1,C20X,C772,,Male,All,All,6,trj5_M.csv
C20X,C775,22,d1-d2,d1,C20X,C775,,Male,All,All,8,trj5_M.csv
C20X,C779,7,d1-d2,d1,C20X,C779,,Male,All,All,<5,trj5_M.csv
C20X,C780,45,d1-d2,d1,C20X,C780,,Male,All,All,37,trj5_M.csv
C20X,C785,8,d1-d2,d1,C20X,C785,,Male,All,All,8,trj5_M.csv
C20X,C786,8,d1-d2,d1,C20X,C786,,Male,All,All,8,trj5_M.csv
C20X,C787,67,d1-d2,d1,C20X,C787,,Male,All,All,54,trj5_M.csv
C20X,C793,8,d1-d2,d1,C20X,C793,,Male,All,All,8,trj5_M.csv
C20X,C80X,6,d1-d2,d1,C20X,C80X,,Male,All,All,6,trj5_M.csv
C221,C780,6,d1-d2,d1,C221,C780,,Male,All,All,6,trj5_M.csv
C221,C787,19,d1-d2,d1,C221,C787,,Male,All,All,19,trj5_M.csv
C250,C787,22,d1-d2,d1,C250,C787,E119,Male,All,All,5,trj5_M.csv
C787,E119,5,d2-d3,d2,C250,C787,E119,Male,All,All,5,trj5_M.csv
C250,C787,22,d1-d2,d1,C250,C787,,Male,All,All,16,trj5_M.csv
C251,C787,6,d1-d2,d1,C251,C787,,Male,All,All,6,trj5_M.csv
C252,C787,14,d1-d2,d1,C252,C787,,Male,All,All,14,trj5_M.csv
C259,C780,16,d1-d2,d1,C259,C780,,Male,All,All,14,trj5_M.csv
C259,C786,12,d1-d2,d1,C259,C786,,Male,All,All,12,trj5_M.csv
C259,C787,45,d1-d2,d1,C259,C787,,Male,All,All,45,trj5_M.csv
C259,C80X,8,d1-d2,d1,C259,C80X,,Male,All,All,8,trj5_M.csv
C321,C770,5,d1-d2,d1,C321,C770,,Male,All,All,<5,trj5_M.csv
C340,C771,5,d1-d2,d1,C340,C771,,Male,All,All,5,trj5_M.csv
C340,C793,5,d1-d2,d1,C340,C793,,Male,All,All,5,trj5_M.csv
C340,C795,5,d1-d2,d1,C340,C795,,Male,All,All,<5,trj5_M.csv
C341,C770,13,d1-d2,d1,C341,C770,,Male,All,All,12,trj5_M.csv
C341,C771,24,d1-d2,d1,C341,C771,,Male,All,All,20,trj5_M.csv
C341,C780,20,d1-d2,d1,C341,C780,,Male,All,All,20,trj5_M.csv
C341,C782,5,d1-d2,d1,C341,C782,,Male,All,All,<5,trj5_M.csv
C341,C782 D,10,d1-d2,d1,C341,C782 D,,Male,All,All,10,trj5_M.csv
C341,C793,30,d1-d2,d1,C341,C793,,Male,All,All,30,trj5_M.csv
C341,C795,25,d1-d2,d1,C341,C795,,Male,All,All,25,trj5_M.csv
C341,C795 D,10,d1-d2,d1,C341,C795 D,,Male,All,All,10,trj5_M.csv
C341,C797,11,d1-d2,d1,C341,C797,,Male,All,All,7,trj5_M.csv
C341,C80X,6,d1-d2,d1,C341,C80X,,Male,All,All,6,trj5_M.csv
C341,J439,7,d1-d2,d1,C341,J439,,Male,All,All,5,trj5_M.csv
C343,C771,22,d1-d2,d1,C343,C771,,Male,All,All,16,trj5_M.csv
C343,C780,6,d1-d2,d1,C343,C780,,Male,All,All,5,trj5_M.csv
C343,C782 D,6,d1-d2,d1,C343,C782 D,,Male,All,All,6,trj5_M.csv
C343,C787,12,d1-d2,d1,C343,C787,,Male,All,All,12,trj5_M.csv
C343,C793,12,d1-d2,d1,C343,C793,,Male,All,All,12,trj5_M.csv
C343,C795,11,d1-d2,d1,C343,C795,,Male,All,All,11,trj5_M.csv
C343,J449,10,d1-d2,d1,C343,J449,,Male,All,All,7,trj5_M.csv
C349,C771,19,d1-d2,d1,C349,C771,,Male,All,All,17,trj5_M.csv
C349,C780,66,d1-d2,d1,C349,C780,,Male,All,All,65,trj5_M.csv
C349,C781,12,d1-d2,d1,C349,C781,,Male,All,All,11,trj5_M.csv
C349,C782,23,d1-d2,d1,C349,C782,,Male,All,All,23,trj5_M.csv
C349,C782 D,16,d1-d2,d1,C349,C782 D,,Male,All,All,14,trj5_M.csv
C349,C787,153,d1-d2,d1,C349,C787,J449,Male,All,All,13,trj5_M.csv
C787,J449,13,d2-d3,d2,C349,C787,J449,Male,All,All,13,trj5_M.csv
C349,C787,153,d1-d2,d1,C349,C787,,Male,All,All,139,trj5_M.csv
C349,C793,150,d1-d2,d1,C349,C793,E119,Male,All,All,5,trj5_M.csv
C793,E119,5,d2-d3,d2,C349,C793,E119,Male,All,All,5,trj5_M.csv
C349,C793,150,d1-d2,d1,C349,C793,J449,Male,All,All,6,trj5_M.csv
C793,J449,6,d2-d3,d2,C349,C793,J449,Male,All,All,6,trj5_M.csv
C349,C793,150,d1-d2,d1,C349,C793,,Male,All,All,134,trj5_M.csv
C349,C795,139,d1-d2,d1,C349,C795,J449,Male,All,All,10,trj5_M.csv
C795,J449,10,d2-d3,d2,C349,C795,J449,Male,All,All,10,trj5_M.csv
C349,C795,139,d1-d2,d1,C349,C795,,Male,All,All,127,trj5_M.csv
C349,C795 D,8,d1-d2,d1,C349,C795 D,,Male,All,All,8,trj5_M.csv
C349,C797,16,d1-d2,d1,C349,C797,,Male,All,All,16,trj5_M.csv
C349,C798,14,d1-d2,d1,C349,C798,,Male,All,All,14,trj5_M.csv
C349,C80X,45,d1-d2,d1,C349,C80X,J449,Male,All,All,7,trj5_M.csv
C80X,J449,7,d2-d3,d2,C349,C80X,J449,Male,All,All,7,trj5_M.csv
C349,C80X,45,d1-d2,d1,C349,C80X,,Male,All,All,38,trj5_M.csv
C349 D,C787,6,d1-d2,d1,C349 D,C787,,Male,All,All,6,trj5_M.csv
C349 D,C795,5,d1-d2,d1,C349 D,C795,,Male,All,All,<5,trj5_M.csv
C435,C793,8,d1-d2,d1,C435,C793,,Male,All,All,6,trj5_M.csv
C437,C774,6,d1-d2,d1,C437,C774,,Male,All,All,<5,trj5_M.csv
C509,C773,9,d1-d2,d1,C509,C773,,Male,All,All,<5,trj5_M.csv
C61X,C775,36,d1-d2,d1,C61X,C775,,Male,All,All,9,trj5_M.csv
C61X,C780,16,d1-d2,d1,C61X,C780,,Male,All,All,15,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,E119,Male,All,All,13,trj5_M.csv
C795,E119,15,d2-d3,d2,C61X,C795,E119,Male,All,All,13,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,F03X,Male,All,All,7,trj5_M.csv
C795,F03X,8,d2-d3,d2,C61X,C795,F03X,Male,All,All,7,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,I501,Male,All,All,5,trj5_M.csv
C795,I501,5,d2-d3,d2,C61X,C795,I501,Male,All,All,5,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,I64X,Male,All,All,6,trj5_M.csv
C795,I64X,7,d2-d3,d2,C61X,C795,I64X,Male,All,All,6,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,J449,Male,All,All,9,trj5_M.csv
C795,J449,9,d2-d3,d2,C61X,C795,J449,Male,All,All,9,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,J459,Male,All,All,5,trj5_M.csv
C795,J459,5,d2-d3,d2,C61X,C795,J459,Male,All,All,5,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,N19X,Male,All,All,5,trj5_M.csv
C795,N19X,5,d2-d3,d2,C61X,C795,N19X,Male,All,All,5,trj5_M.csv
C61X,C795,421,d1-d2,d1,C61X,C795,,Male,All,All,311,trj5_M.csv
C61X,C795 D,44,d1-d2,d1,C61X,C795 D,,Male,All,All,42,trj5_M.csv
C61X,C798,59,d1-d2,d1,C61X,C798,,Male,All,All,52,trj5_M.csv
C61X,C799,19,d1-d2,d1,C61X,C799,,Male,All,All,16,trj5_M.csv
C61X,C80X,46,d1-d2,d1,C61X,C80X,,Male,All,All,44,trj5_M.csv
C61X,F051,7,d1-d2,d1,C61X,F051,,Male,All,All,6,trj5_M.csv
